REGION,TECHNOLOGY,YEAR,VALUE
RD,T4DSL_HEA,2043,22.72829216
RD,T4DSL_HEA,2044,23.46645999
RD,T4DSL_HEA,2045,24.22612291
RD,T4DSL_HEA,2046,25.00998336
RD,T4DSL_HEA,2047,25.81598619
RD,T4DSL_HEA,2048,26.64536152
RD,T4DSL_HEA,2049,27.49961984
RD,T4DSL_HEA,2050,28.37765489
RD,T4GSL_HEA,2018,0.0033599999999999
RD,T4GSL_HEA,2019,0.0034199999999999
RD,T4GSL_HEA,2020,0.0035999999999999
RD,T4GSL_HEA,2021,0.0037499999999999
RD,T4GSL_HEA,2022,0.0038999999999999
RD,T4GSL_HEA,2023,0.0040499999999999
RD,T4GSL_HEA,2024,0.0041999999999999
RD,T4GSL_HEA,2025,0.0043499999999999
RD,T4GSL_HEA,2026,0.00449829
RD,T4GSL_HEA,2027,0.00467206
RD,T4GSL_HEA,2028,0.0048444
RD,T4GSL_HEA,2029,0.0049829399999999
RD,T4GSL_HEA,2030,0.00514954
RD,T4GSL_HEA,2031,0.0053400599999999
RD,T4GSL_HEA,2032,0.005529
RD,T4GSL_HEA,2033,0.0056842799999999
RD,T4GSL_HEA,2034,0.0058947
RD,T4GSL_HEA,2035,0.00607348
RD,T4GSL_HEA,2036,0.00627428
RD,T4GSL_HEA,2037,0.0065009099999999
RD,T4GSL_HEA,2038,0.00672087
RD,T4GSL_HEA,2039,0.006912
RD,T4GSL_HEA,2040,0.00715026
RD,T4GSL_HEA,2041,0.0073598899999999
RD,T4GSL_HEA,2042,0.0076444
RD,T4GSL_HEA,2043,0.00786814
RD,T4GSL_HEA,2044,0.0081420199999999
RD,T4GSL_HEA,2045,0.00840717
RD,T4GSL_HEA,2046,0.00867
RD,T4GSL_HEA,2047,0.00894912
RD,T4GSL_HEA,2048,0.0092257599999999
RD,T4GSL_HEA,2049,0.0095423999999999
RD,T4GSL_HEA,2050,0.0098313599999999
RD,T4LPG_HEA,2018,0.0999902222222216
RD,T4LPG_HEA,2019,0.1944799999999999
RD,T4LPG_HEA,2020,0.190944
RD,T4LPG_HEA,2021,0.1882919999999999
RD,T4LPG_HEA,2022,0.1856399999999999
RD,T4LPG_HEA,2023,0.1829879999999999
RD,T4LPG_HEA,2024,0.1803359999999999
RD,T4LPG_HEA,2025,0.1785679999999999
RD,T4LPG_HEA,2026,0.17465832
RD,T4LPG_HEA,2027,0.1707885199999999
RD,T4LPG_HEA,2028,0.1678196999999999
RD,T4LPG_HEA,2029,0.16401743
RD,T4LPG_HEA,2030,0.16110549
RD,T4LPG_HEA,2031,0.1573746
RD,T4LPG_HEA,2032,0.16291732
RD,T4LPG_HEA,2033,0.1675254599999999
RD,T4LPG_HEA,2034,0.2109710992114663
RD,T4LPG_HEA,2035,0.2552957822580619
RD,T4LPG_HEA,2036,0.3005950614695288
RD,T4LPG_HEA,2037,0.3475680478136153
RD,T4LPG_HEA,2038,0.3945545290322539
RD,T4LPG_HEA,2039,0.4447608120430087
RD,T4LPG_HEA,2040,0.4949609750537571
RD,T4LPG_HEA,2041,0.5473592957706047
RD,T4LPG_HEA,2042,1.2078523820788507
RD,T4LPG_HEA,2043,1.2573175863082398
RD,T4LPG_HEA,2044,1.2462377000358384
RD,T4LPG_HEA,2045,1.234412803763437
RD,T4LPG_HEA,2046,1.2233645174910357
RD,T4LPG_HEA,2047,1.211600123870964
RD,T4LPG_HEA,2048,1.2005834275985627
RD,T4LPG_HEA,2049,1.182255571326161
RD,T4LPG_HEA,2050,1.16406675505376
RD,T4NGS_HEA,2044,0.0203289099641568
RD,T4NGS_HEA,2045,0.0404123543727592
RD,T4NGS_HEA,2046,0.0610230827957007
RD,T4NGS_HEA,2047,0.0816281645878141
RD,T4NGS_HEA,2048,0.1018646296774192
RD,T4NGS_HEA,2049,0.1220347240143353
RD,T4NGS_HEA,2050,0.1427927822222228
RD,T4DSL_LIG,2018,17.90690104
RD,T4DSL_LIG,2019,18.17840906
RD,T4DSL_LIG,2020,19.709450225161294
RD,T4DSL_LIG,2021,20.204561072688175
RD,T4DSL_LIG,2022,21.40688355655914
RD,T4DSL_LIG,2023,22.642557958924733
RD,T4DSL_LIG,2024,23.57997012
RD,T4DSL_LIG,2025,23.13240902
RD,T4DSL_LIG,2026,24.06113619
RD,T4DSL_LIG,2027,24.87461173
RD,T4DSL_LIG,2028,25.71406808
RD,T4DSL_LIG,2029,26.5797752
RD,T4DSL_LIG,2030,27.47332835
RD,T4DSL_LIG,2031,28.39405277
RD,T4DSL_LIG,2032,29.34429144
RD,T4DSL_LIG,2033,30.32435286
RD,T4DSL_LIG,2034,31.33399986
RD,T4DSL_LIG,2035,32.375609999999995
RD,T4DSL_LIG,2036,33.448582800000004
RD,T4DSL_LIG,2037,34.55498277
RD,T4DSL_LIG,2038,35.69460377
RD,T4DSL_LIG,2039,36.86988078
RD,T4DSL_LIG,2040,38.08142918
RD,T4DSL_LIG,2041,39.32761725
RD,T4DSL_LIG,2042,40.6129295
RD,T4DSL_LIG,2043,41.93597664
RD,T4DSL_LIG,2044,43.298983080000006
RD,T4DSL_LIG,2045,44.70149025
RD,T4DSL_LIG,2046,46.14736512
RD,T4DSL_LIG,2047,47.63413152
RD,T4DSL_LIG,2048,49.44065613494623
RD,T4DSL_LIG,2049,51.299087966451616
RD,T4DSL_LIG,2050,53.20814861268818
RD,T4GSL_LIG,2018,9.303238080000002
RD,T4GSL_LIG,2019,9.444257279999999
RD,T4GSL_LIG,2020,9.961327679999998
RD,T4GSL_LIG,2021,10.344541759999998
RD,T4GSL_LIG,2022,10.74163392
RD,T4GSL_LIG,2023,11.15260416
RD,T4GSL_LIG,2024,12.147527229247313
RD,T4GSL_LIG,2025,12.0179696
RD,T4GSL_LIG,2026,12.50055552
RD,T4GSL_LIG,2027,12.92332608
RD,T4GSL_LIG,2028,13.35968768
RD,T4GSL_LIG,2029,13.80917952
RD,T4GSL_LIG,2030,14.27306752
RD,T4GSL_LIG,2031,14.75170944
RD,T4GSL_LIG,2032,15.245437439999998
RD,T4GSL_LIG,2033,15.754087160000005
RD,T4GSL_LIG,2034,16.27932207
RD,T4GSL_LIG,2035,16.82006447
RD,T4GSL_LIG,2036,17.37779121
RD,T4GSL_LIG,2037,17.952277979999998
RD,T4GSL_LIG,2038,18.54531812
RD,T4GSL_LIG,2039,19.15540505
RD,T4GSL_LIG,2040,19.78425531
RD,T4GSL_LIG,2041,20.43192268
RD,T4GSL_LIG,2042,21.099615210000003
RD,T4GSL_LIG,2043,21.78691659
RD,T4GSL_LIG,2044,22.49494527
RD,T4GSL_LIG,2045,23.22437201
RD,T4GSL_LIG,2046,23.97505539
RD,T4GSL_LIG,2047,24.7482389
RD,T4GSL_LIG,2048,25.543548
RD,T4GSL_LIG,2049,26.3624593
RD,T4GSL_LIG,2050,27.2050199
RD,T4LPG_LIG,2018,3.5046693333333367
RD,T4LPG_LIG,2019,4.681261333333334
RD,T4LPG_LIG,2020,4.579333333333334
RD,T4LPG_LIG,2021,4.931655999999999
RD,T4LPG_LIG,2022,4.835679999999998
RD,T4LPG_LIG,2023,4.742679999999998
RD,T4LPG_LIG,2024,4.652407999999999
RD,T4LPG_LIG,2025,4.564863999999998
RD,T4LPG_LIG,2026,4.70890252
RD,T4LPG_LIG,2027,4.8684209
RD,T4LPG_LIG,2028,5.03221248
RD,T4LPG_LIG,2029,5.20196963
RD,T4LPG_LIG,2030,5.37658462
RD,T4LPG_LIG,2031,5.55706907
RD,T4LPG_LIG,2032,5.74297743
RD,T4LPG_LIG,2033,5.93458542
RD,T4LPG_LIG,2034,6.1321533
RD,T4LPG_LIG,2035,6.3361542
RD,T4LPG_LIG,2036,6.5458395000000005
RD,T4LPG_LIG,2037,6.76267571
RD,T4LPG_LIG,2038,6.98590784
RD,T4LPG_LIG,2039,7.21595589
RD,T4LPG_LIG,2040,7.452775779999999
RD,T4LPG_LIG,2041,7.69684452
RD,T4LPG_LIG,2042,7.94833334
RD,T4LPG_LIG,2043,8.2072619
RD,T4LPG_LIG,2044,8.474179539999998
RD,T4LPG_LIG,2045,8.74834545
RD,T4LPG_LIG,2046,9.03129066
RD,T4LPG_LIG,2047,9.32247303
RD,T4LPG_LIG,2048,9.62236044
RD,T4LPG_LIG,2049,9.93029272
RD,T4LPG_LIG,2050,10.24784759
RD,T4ELE_LIG,2025,0.4936759784946254
RD,T4ELE_LIG,2026,0.5024595640860232
RD,T4ELE_LIG,2027,0.5113072634408619
RD,T4ELE_LIG,2028,0.5418118193548408
RD,T4ELE_LIG,2029,0.5735822406451623
RD,T4ELE_LIG,2030,0.6074190058064525
RD,T4ELE_LIG,2031,0.6426766038709684
RD,T4ELE_LIG,2032,0.6799229577419391
RD,T4ELE_LIG,2033,0.7192879738709698
RD,T4ELE_LIG,2034,0.7605275862365612
RD,T4ELE_LIG,2035,0.8040053583871009
RD,T4ELE_LIG,2036,0.8498999604301088
RD,T4ELE_LIG,2037,0.8979608387096794
RD,T4ELE_LIG,2038,0.9485846510752712
RD,T4ELE_LIG,2039,1.0019333084946258
RD,T4ELE_LIG,2040,1.057986098924734
RD,T4ELE_LIG,2041,1.1169881903225831
RD,T4ELE_LIG,2042,1.1789204322580702
RD,T4ELE_LIG,2043,1.2440924756989329
RD,T4ELE_LIG,2044,1.312818861290326
RD,T4ELE_LIG,2045,1.3848913900000006
RD,T4ELE_LIG,2046,1.460471365161292
RD,T4ELE_LIG,2047,1.540110385806458
RD,T4ELE_LIG,2048,1.5275133449462437
RD,T4ELE_LIG,2049,1.5126109423655945
RD,T4ELE_LIG,2050,1.4954913443010804
RD,TRAUTDSL,2018,0.1544
RD,TRAUTDSL,2019,0.1608999999999999
RD,TRAUTDSL,2020,0.1761
RD,TRAUTDSL,2021,0.186
RD,TRAUTDSL,2022,0.1963
RD,TRAUTDSL,2023,0.2069
RD,TRAUTDSL,2024,0.2179
RD,TRAUTDSL,2025,0.2291999999999999
RD,TRAUTDSL,2026,0.2457999999999999
RD,TRAUTDSL,2027,0.2599
RD,TRAUTDSL,2028,0.2746
RD,TRAUTDSL,2029,0.2898
RD,TRAUTDSL,2030,0.3054999999999999
RD,TRAUTDSL,2031,0.3217999999999999
RD,TRAUTDSL,2032,0.3386
RD,TRAUTDSL,2033,0.3558999999999999
RD,TRAUTDSL,2034,0.3738
RD,TRAUTDSL,2035,0.3922999999999999
RD,TRAUTDSL,2036,0.4111
RD,TRAUTDSL,2037,0.4305999999999999
RD,TRAUTDSL,2038,0.4505
RD,TRAUTDSL,2039,0.4708999999999999
RD,TRAUTDSL,2040,0.4917
RD,TRAUTDSL,2041,0.5129
RD,TRAUTDSL,2042,0.5344999999999999
RD,TRAUTDSL,2043,0.5565999999999999
RD,TRAUTDSL,2044,0.5788999999999999
RD,TRAUTDSL,2045,0.6016
RD,TRAUTDSL,2046,0.6245
RD,TRAUTDSL,2047,0.6478
RD,TRAUTDSL,2048,0.6712
RD,TRAUTDSL,2049,0.6947999999999999
RD,TRAUTDSL,2050,0.7185
RD,TRAUTGSL,2018,11.504599999999998
RD,TRAUTGSL,2019,12.7733
RD,TRAUTGSL,2020,13.977
RD,TRAUTGSL,2021,14.7597
RD,TRAUTGSL,2022,15.5718
RD,TRAUTGSL,2023,16.4256
RD,TRAUTGSL,2024,17.4752
RD,TRAUTGSL,2025,18.573400000000003
RD,TRAUTGSL,2026,19.5876
RD,TRAUTGSL,2027,20.724599999999995
RD,TRAUTGSL,2028,21.9068
RD,TRAUTGSL,2029,23.1345
RD,TRAUTGSL,2030,24.407800000000005
RD,TRAUTGSL,2031,25.6912
RD,TRAUTGSL,2032,27.0164
RD,TRAUTGSL,2033,28.3825
RD,TRAUTGSL,2034,29.7894
RD,TRAUTGSL,2035,31.2359
RD,TRAUTGSL,2036,32.7212
RD,TRAUTGSL,2037,34.2441
RD,TRAUTGSL,2038,35.8033
RD,TRAUTGSL,2039,37.3976
RD,TRAUTGSL,2040,39.0254
RD,TRAUTGSL,2041,40.6576
RD,TRAUTGSL,2042,42.3172
RD,TRAUTGSL,2043,44.00189999999999
RD,TRAUTGSL,2044,45.709500000000006
RD,TRAUTGSL,2045,47.4369
RD,TRAUTGSL,2046,49.181900000000006
RD,TRAUTGSL,2047,50.941500000000005
RD,TRAUTGSL,2048,52.71300000000001
RD,TRAUTGSL,2049,54.49260000000001
RD,TRAUTGSL,2050,56.2775
RD,TRAUTLPG,2018,3.5521000000000003
RD,TRAUTLPG,2019,3.7027
RD,TRAUTLPG,2020,4.0516
RD,TRAUTLPG,2021,4.2785
RD,TRAUTLPG,2022,4.514
RD,TRAUTLPG,2023,4.758
RD,TRAUTLPG,2024,5.0107
RD,TRAUTLPG,2025,5.2719
RD,TRAUTLPG,2026,5.6544
RD,TRAUTLPG,2027,5.9786
RD,TRAUTLPG,2028,6.3151
RD,TRAUTLPG,2029,6.6642
RD,TRAUTLPG,2030,7.026
RD,TRAUTLPG,2031,7.4004
RD,TRAUTLPG,2032,7.7872
RD,TRAUTLPG,2033,8.1864
RD,TRAUTLPG,2034,8.597799999999998
RD,TRAUTLPG,2035,9.0212
RD,TRAUTLPG,2036,9.4563
RD,TRAUTLPG,2037,9.903
RD,TRAUTLPG,2038,10.3608
RD,TRAUTLPG,2039,10.8293
RD,TRAUTLPG,2040,11.3081
RD,TRAUTLPG,2041,11.7965
RD,TRAUTLPG,2042,12.2944
RD,TRAUTLPG,2043,12.8007
RD,TRAUTLPG,2044,13.315
RD,TRAUTLPG,2045,13.8366
RD,TRAUTLPG,2046,14.3647
RD,TRAUTLPG,2047,14.8985
RD,TRAUTLPG,2048,15.437
RD,TRAUTLPG,2049,15.9796
RD,TRAUTLPG,2050,16.5251
RD,TRAUTELE,2018,0.0011
RD,TRAUTELE,2019,0.0011
RD,TRAUTELE,2020,0.0011999999999999
RD,TRAUTELE,2021,0.0012999999999999
RD,TRAUTELE,2022,0.0014
RD,TRAUTELE,2023,0.0014
RD,TRAUTELE,2024,0.0015
RD,TRAUTELE,2025,0.0016
RD,TRAUTELE,2026,0.0016999999999999
RD,TRAUTELE,2027,0.0018
RD,TRAUTELE,2028,0.002
RD,TRAUTELE,2029,0.0020999999999999
RD,TRAUTELE,2030,0.0020999999999999
RD,TRAUTELE,2031,0.0022
RD,TRAUTELE,2032,0.0023
RD,TRAUTELE,2033,0.0025
RD,TRAUTELE,2034,0.0025999999999999
RD,TRAUTELE,2035,0.0027
RD,TRAUTELE,2036,0.0028
RD,TRAUTELE,2037,0.0030999999999999
RD,TRAUTELE,2038,0.0032
RD,TRAUTELE,2039,0.0033
RD,TRAUTELE,2040,0.0035
RD,TRAUTELE,2041,0.0035999999999999
RD,TRAUTELE,2042,0.0038
RD,TRAUTELE,2043,0.0038999999999999
RD,TRAUTELE,2044,0.004
RD,TRAUTELE,2045,0.0043
RD,TRAUTELE,2046,0.0044
RD,TRAUTELE,2047,0.0045999999999999
RD,TRAUTELE,2048,0.0047
RD,TRAUTELE,2049,0.0048999999999999
RD,TRAUTELE,2050,0.005
RD,TRAUTHG,2018,0.2316999999999999
RD,TRAUTHG,2019,0.2412
RD,TRAUTHG,2020,0.264
RD,TRAUTHG,2021,0.2787
RD,TRAUTHG,2022,0.2940999999999999
RD,TRAUTHG,2023,0.2983
RD,TRAUTHG,2024,0.3019
RD,TRAUTHG,2025,0.3047
RD,TRAUTHG,2026,0.313
RD,TRAUTHG,2027,0.3163
RD,TRAUTHG,2028,0.3185999999999999
RD,TRAUTHG,2029,0.3197999999999999
RD,TRAUTHG,2030,0.3199
RD,TRAUTHG,2031,0.3538
RD,TRAUTHG,2032,0.3901
RD,TRAUTHG,2033,0.4288
RD,TRAUTHG,2034,0.4698999999999999
RD,TRAUTHG,2035,0.5134999999999998
RD,TRAUTHG,2036,0.5599
RD,TRAUTHG,2037,0.6088
RD,TRAUTHG,2038,0.6607
RD,TRAUTHG,2039,0.7152
RD,TRAUTHG,2040,0.7723999999999999
RD,TRAUTHG,2041,0.8596
RD,TRAUTHG,2042,0.9518
RD,TRAUTHG,2043,1.0493
RD,TRAUTHG,2044,1.1521
RD,TRAUTHG,2045,1.2602
RD,TRAUTHG,2046,1.3739
RD,TRAUTHG,2047,1.4927
RD,TRAUTHG,2048,1.6169
RD,TRAUTHG,2049,1.7465000000000002
RD,TRAUTHG,2050,1.8815
RD,TRTAXGSL,2018,0.1559
RD,TRTAXGSL,2019,0.1608999999999999
RD,TRTAXGSL,2020,0.1759999999999999
RD,TRTAXGSL,2021,0.1859
RD,TRTAXGSL,2022,0.1961
RD,TRTAXGSL,2023,0.2068
RD,TRTAXGSL,2024,0.2177999999999999
RD,TRTAXGSL,2025,0.2291
RD,TRTAXGSL,2026,0.2457999999999999
RD,TRTAXGSL,2027,0.2597999999999999
RD,TRTAXGSL,2028,0.2743999999999999
RD,TRTAXGSL,2029,0.2896
RD,TRTAXGSL,2030,0.3052
RD,TRTAXGSL,2031,0.3215
RD,TRTAXGSL,2032,0.3383999999999999
RD,TRTAXGSL,2033,0.3557
RD,TRTAXGSL,2034,0.3735999999999999
RD,TRTAXGSL,2035,0.3921
RD,TRTAXGSL,2036,0.4108999999999999
RD,TRTAXGSL,2037,0.4303
RD,TRTAXGSL,2038,0.4502999999999999
RD,TRTAXGSL,2039,0.4706
RD,TRTAXGSL,2040,0.4913
RD,TRTAXGSL,2041,0.5126
RD,TRTAXGSL,2042,0.5343
RD,TRTAXGSL,2043,0.5562
RD,TRTAXGSL,2044,0.5786
RD,TRTAXGSL,2045,0.6013
RD,TRTAXGSL,2046,0.6242999999999999
RD,TRTAXGSL,2047,0.6473999999999999
RD,TRTAXGSL,2048,0.6709
RD,TRTAXGSL,2049,0.6944
RD,TRTAXGSL,2050,0.7179999999999999
RD,TRTAXLPG,2018,0.6234
RD,TRTAXLPG,2019,0.6868
RD,TRTAXLPG,2020,0.7516
RD,TRTAXLPG,2021,0.7936
RD,TRTAXLPG,2022,0.8373000000000002
RD,TRTAXLPG,2023,0.8825
RD,TRTAXLPG,2024,0.9377
RD,TRTAXLPG,2025,0.9954
RD,TRTAXLPG,2026,1.05
RD,TRTAXLPG,2027,1.1102999999999998
RD,TRTAXLPG,2028,1.1728
RD,TRTAXLPG,2029,1.2376
RD,TRTAXLPG,2030,1.3049999999999995
RD,TRTAXLPG,2031,1.3744
RD,TRTAXLPG,2032,1.4463
RD,TRTAXLPG,2033,1.5202999999999998
RD,TRTAXLPG,2034,1.5968000000000002
RD,TRTAXLPG,2035,1.6753999999999998
RD,TRTAXLPG,2036,1.7560999999999998
RD,TRTAXLPG,2037,1.8392
RD,TRTAXLPG,2038,1.9241
RD,TRTAXLPG,2039,2.0111
RD,TRTAXLPG,2040,2.1002
RD,TRTAXLPG,2041,2.1908000000000003
RD,TRTAXLPG,2042,2.2832
RD,TRTAXLPG,2043,2.3773
RD,TRTAXLPG,2044,2.4728000000000003
RD,TRTAXLPG,2045,2.5696000000000003
RD,TRTAXLPG,2046,2.6677
RD,TRTAXLPG,2047,2.7669
RD,TRTAXLPG,2048,2.8668
RD,TRTAXLPG,2049,2.9677
RD,TRTAXLPG,2050,3.0691
RD,TRMOTGSL,2018,21.0621
RD,TRMOTGSL,2019,23.0171
RD,TRMOTGSL,2020,25.1862
RD,TRMOTGSL,2021,26.5967
RD,TRMOTGSL,2022,28.0604
RD,TRMOTGSL,2023,29.5776
RD,TRMOTGSL,2024,31.3734
RD,TRMOTGSL,2025,31.1025
RD,TRMOTGSL,2026,33.3592
RD,TRMOTGSL,2027,35.2709
RD,TRMOTGSL,2028,37.2567
RD,TRMOTGSL,2029,39.3167
RD,TRMOTGSL,2030,41.4508
RD,TRMOTGSL,2031,43.6592
RD,TRMOTGSL,2032,45.9414
RD,TRMOTGSL,2033,48.2964
RD,TRMOTGSL,2034,50.7235
RD,TRMOTGSL,2035,53.2215
RD,TRMOTGSL,2036,55.7889
RD,TRMOTGSL,2037,58.424
RD,TRMOTGSL,2038,61.1247
RD,TRMOTGSL,2039,63.8887
RD,TRMOTGSL,2040,66.7132
RD,TRMOTGSL,2041,69.5954
RD,TRMOTGSL,2042,72.53189999999998
RD,TRMOTGSL,2043,75.5194
RD,TRMOTGSL,2044,78.554
RD,TRMOTGSL,2045,81.631
RD,TRMOTGSL,2046,84.7466
RD,TRMOTGSL,2047,87.8957
RD,TRMOTGSL,2048,91.073
RD,TRMOTGSL,2049,99.4343
RD,TRMOTGSL,2050,102.8285
RD,TRMOTELE,2025,2.1448818181818154
RD,TRMOTELE,2026,1.8270090909090868
RD,TRMOTELE,2027,1.931681818181822
RD,TRMOTELE,2028,2.0404181818181684
RD,TRMOTELE,2029,2.153245454545456
RD,TRMOTELE,2030,2.2702272727272685
RD,TRMOTELE,2031,2.3911636363636215
RD,TRMOTELE,2032,2.5160181818181755
RD,TRMOTELE,2033,2.645009090909106
RD,TRMOTELE,2034,2.777963636363616
RD,TRMOTELE,2035,2.914845454545464
RD,TRMOTELE,2036,3.055399999999999
RD,TRMOTELE,2037,3.1997636363636275
RD,TRMOTELE,2038,3.347599999999993
RD,TRMOTELE,2039,3.498981818181818
RD,TRMOTELE,2040,3.6518999999999977
RD,TRMOTELE,2041,3.809600000000003
RD,TRMOTELE,2042,3.970400000000012
RD,TRMOTELE,2043,4.133899999999997
RD,TRMOTELE,2044,4.299899999999994
RD,TRMOTELE,2045,4.468500000000006
RD,TRMOTELE,2046,4.638999999999996
RD,TRMOTELE,2047,4.811399999999992
RD,TRMOTELE,2048,4.985400000000013
RD,TRSUVDSL,2018,0.9248
RD,TRSUVDSL,2019,0.9677
RD,TRSUVDSL,2020,1.1444
RD,TRSUVDSL,2021,1.1182
RD,TRSUVDSL,2022,1.1797
RD,TRSUVDSL,2023,1.2436
RD,TRSUVDSL,2024,1.3096
RD,TRSUVDSL,2025,1.3779
RD,TRSUVDSL,2026,1.4779
RD,TRSUVDSL,2027,1.5625
RD,TRSUVDSL,2028,1.6505
RD,TRSUVDSL,2029,1.7418
RD,TRSUVDSL,2030,1.8364
RD,TRSUVDSL,2031,1.9341
RD,TRSUVDSL,2032,2.0352
RD,TRSUVDSL,2033,2.1396
RD,TRSUVDSL,2034,2.2471
RD,TRSUVDSL,2035,2.3577
RD,TRSUVDSL,2036,2.4715
RD,TRSUVDSL,2037,2.5883000000000003
RD,TRSUVDSL,2038,2.7079
RD,TRSUVDSL,2039,2.8304
RD,TRSUVDSL,2040,2.9555
RD,TRSUVDSL,2041,3.0832
RD,TRSUVDSL,2042,3.2133
RD,TRSUVDSL,2043,3.3456
RD,TRSUVDSL,2044,3.48
RD,TRSUVDSL,2045,3.6164
RD,TRSUVDSL,2046,3.7543
RD,TRSUVDSL,2047,3.8938
RD,TRSUVDSL,2048,4.0347
RD,TRSUVDSL,2049,4.1764
RD,TRSUVDSL,2050,4.319
RD,TRSUVGSL,2018,5.791249999999996
RD,TRSUVGSL,2019,6.450881249999998
RD,TRSUVGSL,2020,6.973243750000004
RD,TRSUVGSL,2021,7.454043749999995
RD,TRSUVGSL,2022,7.864274999999998
RD,TRSUVGSL,2023,8.289512499999994
RD,TRSUVGSL,2024,8.819662499999998
RD,TRSUVGSL,2025,9.3737
RD,TRSUVGSL,2026,9.864700000000001
RD,TRSUVGSL,2027,10.4302
RD,TRSUVGSL,2028,11.0173
RD,TRSUVGSL,2029,11.6263
RD,TRSUVGSL,2030,12.2576
RD,TRSUVGSL,2031,12.9107
RD,TRSUVGSL,2032,13.5857
RD,TRSUVGSL,2033,14.281800000000002
RD,TRSUVGSL,2034,14.9996
RD,TRSUVGSL,2035,15.7384
RD,TRSUVGSL,2036,16.4975
RD,TRSUVGSL,2037,17.2766
RD,TRSUVGSL,2038,18.0752
RD,TRSUVGSL,2039,18.8928
RD,TRSUVGSL,2040,19.729324999999992
RD,TRSUVGSL,2041,20.58152499999999
RD,TRSUVGSL,2042,21.44987499999998
RD,TRSUVGSL,2043,22.333443749999983
RD,TRSUVGSL,2044,23.23098749999999
RD,TRSUVGSL,2045,24.140806250000004
RD,TRSUVGSL,2046,25.062512499999983
RD,TRSUVGSL,2047,25.99365
RD,TRSUVGSL,2048,26.933199999999985
RD,TRSUVGSL,2049,27.879893750000026
RD,TRSUVGSL,2050,28.831443749999988
RD,TRSUVLPG,2018,1.6815
RD,TRSUVLPG,2019,1.7595
RD,TRSUVLPG,2020,1.9254
RD,TRSUVLPG,2021,2.0332
RD,TRSUVLPG,2022,2.1451
RD,TRSUVLPG,2023,2.261
RD,TRSUVLPG,2024,2.3811
RD,TRSUVLPG,2025,2.5052
RD,TRSUVLPG,2026,2.6870000000000003
RD,TRSUVLPG,2027,2.8409
RD,TRSUVLPG,2028,3.0009
RD,TRSUVLPG,2029,3.1669
RD,TRSUVLPG,2030,3.3387
RD,TRSUVLPG,2031,3.5166
RD,TRSUVLPG,2032,3.7004
RD,TRSUVLPG,2033,3.8902
RD,TRSUVLPG,2034,4.0857
RD,TRSUVLPG,2035,4.2869
RD,TRSUVLPG,2036,4.4937000000000005
RD,TRSUVLPG,2037,4.7059
RD,TRSUVLPG,2038,4.9235
RD,TRSUVLPG,2039,5.146
RD,TRSUVLPG,2040,5.3735
RD,TRSUVLPG,2041,5.6058
RD,TRSUVLPG,2042,5.8423
RD,TRSUVLPG,2043,6.0829
RD,TRSUVLPG,2044,6.3273
RD,TRSUVLPG,2045,6.5752
RD,TRSUVLPG,2046,6.826
RD,TRSUVLPG,2047,7.0797
RD,TRSUVLPG,2048,7.3357
RD,TRSUVLPG,2049,7.593499999999999
RD,TRSUVLPG,2050,7.8527
RD,TRSUVNGS,2018,0.0101
RD,TRSUVNGS,2019,0.0106
RD,TRSUVNGS,2020,0.0115999999999999
RD,TRSUVNGS,2021,0.0122
RD,TRSUVNGS,2022,0.0129
RD,TRSUVNGS,2023,0.0135999999999999
RD,TRSUVNGS,2024,0.0143
RD,TRSUVNGS,2025,0.0149999999999999
RD,TRSUVNGS,2026,0.0161
RD,TRSUVNGS,2027,0.017
RD,TRSUVNGS,2028,0.0179999999999999
RD,TRSUVNGS,2029,0.0190999999999999
RD,TRSUVNGS,2030,0.02
RD,TRSUVNGS,2031,0.0211
RD,TRSUVNGS,2032,0.0221
RD,TRSUVNGS,2033,0.0234
RD,TRSUVNGS,2034,0.0245
RD,TRSUVNGS,2035,0.0257
RD,TRSUVNGS,2036,0.027
RD,TRSUVNGS,2037,0.0282999999999999
RD,TRSUVNGS,2038,0.0296
RD,TRSUVNGS,2039,0.0308
RD,TRSUVNGS,2040,0.0321999999999999
RD,TRSUVNGS,2041,0.0335999999999999
RD,TRSUVNGS,2042,0.0350999999999999
RD,TRSUVNGS,2043,0.0366
RD,TRSUVNGS,2044,0.0379999999999999
RD,TRSUVNGS,2045,0.0395
RD,TRSUVNGS,2046,0.0408999999999999
RD,TRSUVNGS,2047,0.0425
RD,TRSUVNGS,2048,0.0439999999999999
RD,TRSUVNGS,2049,0.0454999999999999
RD,TRSUVNGS,2050,0.0471999999999999
RD,TRBPUDSL,2018,0.2157
RD,TRBPUDSL,2019,0.2142
RD,TRBPUDSL,2020,0.2344999999999999
RD,TRBPUDSL,2021,0.2475999999999999
RD,TRBPUDSL,2022,0.2611
RD,TRBPUDSL,2023,0.2752
RD,TRBPUDSL,2024,0.3084033356643352
RD,TRBPUDSL,2025,0.3049999999999999
RD,TRBPUDSL,2026,0.3271
RD,TRBPUDSL,2027,0.3458999999999999
RD,TRBPUDSL,2028,0.3654
RD,TRBPUDSL,2029,0.3855
RD,TRBPUDSL,2030,0.4066
RD,TRBPUDSL,2031,0.4282
RD,TRBPUDSL,2032,0.4506
RD,TRBPUDSL,2033,0.4737
RD,TRBPUDSL,2034,0.4974
RD,TRBPUDSL,2035,0.5219
RD,TRBPUDSL,2036,0.5471
